* [[fr:Attrape-Pokémon (Épée et Bouclier 175)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Attrape-Riposte (Soleil et Lune Invasion Carmin 120)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Attrape-Suprême (Soleil et Lune Éclipse Cosmique 264)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Aurore (Soleil et Lune Duo de Choc 178)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Axoloto (Destinées Occultes SV9)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Azumarill (Aquapolis 4)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Azumacarte]] {Found more than one link for encyclopaediae:en}
* [[fr:Azumarosée]] {Found more than one link for encyclopaediae:en}
* [[fr:Azuricarte]] {Found more than one link for encyclopaediae:en}
* [[fr:Azurirosée]] {Found more than one link for encyclopaediae:en}
* [[fr:Aéromitruban]] {Found more than one link for encyclopaediae:en}
* [[fr:Aéromite-GX (Soleil et Lune Alliance Infaillible 12)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Aéromite-GX (Soleil et Lune Alliance Infaillible 193)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Aéromite (Jungle 29)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Aéroptéryx (Noir & Blanc Explorateurs Obscurs 110)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Babicarte]] {Found more than one link for encyclopaediae:de}
* [[fr:Aéromax]] {Found more than one link for encyclopaediae:it}
* [[fr:Aérolame]] {Found more than one link for encyclopaediae:en}
* [[fr:Babirayon]] {Found more than one link for encyclopaediae:en}
* [[fr:Badabouin (Destinées Radieuses SV005)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Badge d'Arène (Promo XY 203)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Badge d'Arène (Promo XY 204)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Badge d'Arène (Promo XY 205)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Badge d'Arène (Promo XY 206)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Badge d'Arène (Promo XY 207)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Badge d'Arène (Promo XY 208)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Badge d'Arène (Promo XY 209)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Badge d'Arène (Promo XY 210)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Baguancienne]] {Found more than one link for encyclopaediae:de}
* [[fr:Baggiguane (Promo McDonald's 2013 10)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Baggiguane (XY Poings Furieux 66)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bague Aura]] {Found more than one link for encyclopaediae:en}
* [[fr:Bague Brise]] {Found more than one link for encyclopaediae:en}
* [[fr:Bague Comète]] {Found more than one link for encyclopaediae:en}
* [[fr:Bague Foi]] {Found more than one link for encyclopaediae:en}
* [[fr:Bague Volt]] {Found more than one link for encyclopaediae:en}
* [[fr:Baie Ballon (EX Deoxys 84)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Baie Ballon (EX Dragon 82)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bagueardente]] {Found more than one link for encyclopaediae:en}
* [[fr:Baguecruelle]] {Found more than one link for encyclopaediae:en}
* [[fr:Baguedésastre]] {Found more than one link for encyclopaediae:en}
* [[fr:Baie Oran (EX Émeraude 80)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Baie Prine (EX Émeraude 78)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Baie de mémoire (Aquapolis 128)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Baie de mémoire (EX Gardiens de Cristal 80)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Baie Prine (Épée et Bouclier 168)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Baie Sitrus (Épée et Bouclier 182)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Balbubroche]] {Found more than one link for encyclopaediae:it}
* [[fr:Bamboiselle-GX (Promo SM 67)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bamboiselle-GX (Soleil et Lune Ultra-Prisme 144)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Balle Rapide (Diamant & Perle Kit Dresseur Lucario 10)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bamboiselle (Destinées Occultes SV32)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bamboiselle (Soleil et Lune Tempête Céleste 100)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Ball Masqué (Destinées Radieuses 065)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Ballon (Épée et Bouclier 213)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bamboiselle-GX (Soleil et Lune Alliance Infaillible 208)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bamboiselle-GX (Soleil et Lune Alliance Infaillible 228)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bandeau Choix (Soleil et Lune Ombres Ardentes 162)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Barbara (Soleil et Lune Gardiens Ascendants 127)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Barbara et Néphie (Soleil et Lune Éclipse Cosmique 198)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bandemaligne]] {Found more than one link for encyclopaediae:it}
* [[fr:Baptiste]] {Found more than one link for encyclopaediae:es}
* [[fr:Bande Hardie]] {Found more than one link for encyclopaediae:de}
* [[fr:Bande Volta]] {Found more than one link for encyclopaediae:de}
* [[fr:Banque Félicité]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bastien (Épée et Bouclier Règne de Glace 131)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bastien (Épée et Bouclier Règne de Glace 188)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bastiodon (Diamant & Perle Trésors Mystérieux 21)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Batracné (Noir & Blanc Trésors Légendaires 41)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Baudricarte]] {Found more than one link for encyclopaediae:it}
* [[fr:Barrière de Métal Renforcé (Soleil et Lune Alliance Infaillible 232)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Beginning Door (Platinum Arceus 82)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bekaglaçon (Destinées Radieuses SV035)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Baudrisouffle]] {Found more than one link for encyclopaediae:en}
* [[fr:Belle Boucle]] {Found more than one link for encyclopaediae:en}
* [[fr:Belécharpe]] {Found more than one link for encyclopaediae:en}
* [[fr:Beldeneige (Épée et Bouclier 064)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Beldeneige (Épée et Bouclier Clash des Rebelles 204)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bellsprout (Base Set 2 66)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bazoucan]] {Found more than one link for encyclopaediae:en}
* [[fr:Beladonis (Soleil et Lune Ultra-Prisme 152)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Beldeneige (Destinées Radieuses 030)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Beldeneige (Destinées Radieuses SV034)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Beldeneige (Promo SWSH 007)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Beldum (Promo Nintendo 022)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Berserkatt de Galar (Destinées Radieuses SV087)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Berserkatt de Galar (Promo SWSH 008)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Berserkatt de Galar (Épée et Bouclier Clash des Rebelles 205)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bianca (Noir & Blanc Frontières Franchies 147)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bianca (Noir & Blanc Trésors Légendaires 109)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bibichut (Destinées Radieuses SV054)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bidoof (POP Series 6 11)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bill's Maintenance (POP Series 5 6)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bill (Base Set 2 118)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bekipan (Soleil et Lune Tempête Céleste 112)]] {Found more than one link for encyclopaediae:ja}
* [[fr:Biker]] {Found more than one link for encyclopaediae:en}
* [[fr:Bibichut (Promo SWSH 040)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Blaine (Gym Challenge 17)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Blanche (Soleil et Lune Tonnerre Perdu 193)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Blancoton-V (Promo SWSH 084)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Blancoton-V (Épée et Bouclier Clash des Rebelles 019)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Blancoton (Destinées Radieuses SV011)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Blastoise (Base Set 2 2)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bleu]] {Found more than one link for encyclopaediae:fr}
* [[fr:Blindépique (Promo XY 68)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bidocharme]] {Found more than one link for encyclopaediae:en}
* [[fr:Blancoton-V (La Voie du Maître 005)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Blancoton (Promo SWSH 046)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bleuseille (Destinées Radieuses SV102)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Blindépique]] {Found more than one link for encyclopaediae:zh}
* [[fr:Blocabroche]] {Found more than one link for encyclopaediae:ja}
* [[fr:Boguérisse]] {Found more than one link for encyclopaediae:en}
* [[fr:Boguérisse (XY Bienvenue à Kalos 4)]] {Found more than one link for encyclopaediae:zh}
* [[fr:Bon 2]] {Found more than one link for encyclopaediae:zh}
* [[fr:Bombydou (Soleil et Lune 92)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Boost Energy (POP Series 5 8)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bois Morphing]] {Found more than one link for encyclopaediae:es}
* [[fr:Bombydou (Épée et Bouclier Évolution Céleste 078)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Boréas-EX (Noir & Blanc Explorateurs Obscurs 108)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Boréas-EX (Noir & Blanc Glaciation Plasma 98)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Boréas-EX (Promo BW 96)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Boréas-VMAX (Épée et Bouclier Règne de Glace 125)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Boréas-V (Épée et Bouclier Règne de Glace 124)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Boréas-V (Épée et Bouclier Règne de Glace 184)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Boréas (Noir & Blanc Trésors Légendaires 108)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bombe Géante (Soleil et Lune Harmonie des Esprits 251)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Boréas (Noir & Blanc Pouvoirs Émergents 98)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Boréas (Promo BW 42)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Boule de Cristal Brume (Épée et Bouclier Règne de Glace 140)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Boskabrin]] {Found more than one link for encyclopaediae:en}
* [[fr:Boskacrête]] {Found more than one link for encyclopaediae:en}
* [[fr:Boskagriffe]] {Found more than one link for encyclopaediae:en}
* [[fr:Boumata-GX (Destinées Occultes SV52)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Boumata-GX (Soleil et Lune Gardiens Ascendants 131)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Boumata-GX (Soleil et Lune Gardiens Ascendants 18)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bourrinos (Soleil et Lune Gardiens Ascendants 76)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bouée d'Échange (Majesté des Dragons 62)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Boumata (Soleil et Lune Ombres Ardentes 26)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Boutique de Vêtements]] {Found more than one link for encyclopaediae:en}
* [[fr:Boîte à Poffins]] {Found more than one link for encyclopaediae:it}
* [[fr:Brasegali (EX Rubis & Saphir 3)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bracelet Ardent]] {Found more than one link for encyclopaediae:en}
* [[fr:Bracelet Rouge]] {Found more than one link for encyclopaediae:en}
* [[fr:Bracelet Ruine]] {Found more than one link for encyclopaediae:en}
* [[fr:Brasécarte]] {Found more than one link for encyclopaediae:de}
* [[fr:Branette-GX (Destinées Occultes SV61)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Branette-GX (Soleil et Lune Tempête Céleste 157)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Branette-GX (Soleil et Lune Tempête Céleste 174)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Brindibou (Destinées Radieuses SV001)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Brindibou (Soleil et Lune 9)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Braségali-GX (Soleil et Lune Tempête Céleste 153)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Braségali-GX (Soleil et Lune Tempête Céleste 170)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Braségali-VMAX (Épée et Bouclier Règne de Glace 200)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Braségali-VMAX (Épée et Bouclier Règne de Glace 201)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Braségali-V (Épée et Bouclier Règne de Glace 161)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Brindibou (Destinées Occultes SV2)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Brindibou (Destinées Radieuses 006)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Brindibou (Promo SM 22)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Brindibou et Noadkoko d'Alola-GX (Soleil et Lune Harmonie des Esprits 1)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Braségriffe]] {Found more than one link for encyclopaediae:it}
* [[fr:Brasésceau]] {Found more than one link for encyclopaediae:it}
* [[fr:Broche Antik]] {Found more than one link for encyclopaediae:it}
* [[fr:Broche I.A.]] {Found more than one link for encyclopaediae:it}
* [[fr:Broche Neige]] {Found more than one link for encyclopaediae:it}
* [[fr:Broche Picot]] {Found more than one link for encyclopaediae:it}
* [[fr:Broche Zèle]] {Found more than one link for encyclopaediae:it}
* [[fr:Brochefidèle]] {Found more than one link for encyclopaediae:it}
* [[fr:Brochemiroir]] {Found more than one link for encyclopaediae:it}
* [[fr:Brocheveine]] {Found more than one link for encyclopaediae:it}
* [[fr:Brindibou et Noadkoko d'Alola-GX (Soleil et Lune Harmonie des Esprits 214)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Brindibou et Noadkoko d'Alola-GX (Soleil et Lune Harmonie des Esprits 215)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Brock (Gym Heroes 98)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Buffer Piece (Platinum Arceus 84)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Buizel (Promo DP 13)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bulbasaur (Base Set 2 67)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bruyverne-GX (Destinées Occultes SV78)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bruyverne-GX (Soleil et Lune Ombres Ardentes 141)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bruyverne-GX (Soleil et Lune Ombres Ardentes 160)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bruyverne-V (Épée et Bouclier Évolution Céleste 195)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bruyverne-V (Épée et Bouclier Évolution Céleste 196)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Buneary (POP Series 6 12)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Buneary (Promo DP 06)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Burmy Plant Cloak (POP Series 7 11)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Burmy Sandy Cloak (POP Series 7 12)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Butte du Dynarbre/Antres]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bulbicroc]] {Found more than one link for encyclopaediae:en}
* [[fr:Bulbigriffe]] {Found more than one link for encyclopaediae:en}
* [[fr:Bâtissétole]] {Found more than one link for encyclopaediae:en}
* [[fr:Béatécharpe]] {Found more than one link for encyclopaediae:en}
* [[fr:Bulbizarre de Gilbert]] {Found more than one link for encyclopaediae:fr}
* [[fr:Bébécaille (Soleil et Lune Gardiens Ascendants 98)]] {Found more than one link for encyclopaediae:ja}
* [[fr:Cabriolaine]] {Found more than one link for encyclopaediae:zh}
* [[fr:Cactuchapeau]] {Found more than one link for encyclopaediae:en}
* [[fr:Camérupt-EX (XY Primo-Choc 146)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Cancrelove-GX (Soleil et Lune Ultra-Prisme 140)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Cancrelove et Mouscoto-GX (Soleil et Lune Alliance Infaillible 1)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Cancrelove et Mouscoto-GX (Soleil et Lune Alliance Infaillible 191)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Cancrelove et Mouscoto-GX (Soleil et Lune Alliance Infaillible 192)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Candine (Soleil et Lune 19)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Calamitorque]] {Found more than one link for encyclopaediae:en}
* [[fr:Canarticho de Galar (Destinées Radieuses SV063)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Cancrelove-GX (Promo SM 66)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Cancrelove (Destinées Occultes SV5)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Cancrelove (Soleil et Lune Lumière Interdite 11)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Caninos (EX Kit Dresseur 2 Négapi 4)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Calmiroc]] {Found more than one link for encyclopaediae:de}
* [[fr:Canne (EX Île des Dragons 78)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Canne Ordinaire (Épée et Bouclier 171)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Caninécharpe]] {Found more than one link for encyclopaediae:de}
* [[fr:Cape Airmure]] {Found more than one link for encyclopaediae:de}
* [[fr:Cape Bouquet]] {Found more than one link for encyclopaediae:de}
* [[fr:Cape Drattak]] {Found more than one link for encyclopaediae:de}
* [[fr:Cape Eclair]] {Found more than one link for encyclopaediae:de}
* [[fr:Cape Feu]] {Found more than one link for encyclopaediae:de}
* [[fr:Cape Gelée]] {Found more than one link for encyclopaediae:de}
* [[fr:Cape Glacier]] {Found more than one link for encyclopaediae:de}
* [[fr:Cape Glouton]] {Found more than one link for encyclopaediae:de}
* [[fr:Cape Marées]] {Found more than one link for encyclopaediae:de}
* [[fr:Cape Mirage]] {Found more than one link for encyclopaediae:de}
* [[fr:Canne à Pêche de Néphie (Soleil et Lune Éclipse Cosmique 266)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Canon (Épée et Bouclier Voltage Éclatant 181)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Canon (Épée et Bouclier Voltage Éclatant 194)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Capumain (Diamant & Perle Aube Majestueuse 50)]] {Found more than one link for encyclopaediae:ja}
* [[fr:Cap Passiloin]] {Found more than one link for encyclopaediae:fr}
* [[fr:Cape Corboss]] {Found more than one link for encyclopaediae:de}
* [[fr:Cape Météo]] {Found more than one link for encyclopaediae:de}
* [[fr:Cape Onde]] {Found more than one link for encyclopaediae:de}
* [[fr:Cape Paille]] {Found more than one link for encyclopaediae:de}
* [[fr:Cape Rigide]] {Found more than one link for encyclopaediae:de}
* [[fr:Cape Sanglot]] {Found more than one link for encyclopaediae:de}
* [[fr:Cape Scorvol]] {Found more than one link for encyclopaediae:de}
* [[fr:Cape d'Endurance (Épée et Bouclier Voltage Éclatant 200)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Capsule Mémoire (Épée et Bouclier Voltage Éclatant 202)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Carabaffe (EX Gardiens de Cristal 43)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Capecouveuse]] {Found more than one link for encyclopaediae:de}
* [[fr:Capiruban]] {Found more than one link for encyclopaediae:de}
* [[fr:Carabacroc]] {Found more than one link for encyclopaediae:de}
* [[fr:Carabacrête]] {Found more than one link for encyclopaediae:de}
* [[fr:Carapuce (EX Rouge Feu & Vert Feuille 83)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Carapuce (POP Série 4 14)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Carabagriffe]] {Found more than one link for encyclopaediae:en}
* [[fr:Carapcarte]] {Found more than one link for encyclopaediae:en}
* [[fr:Carapécume]] {Found more than one link for encyclopaediae:en}
* [[fr:Carchacrok (Noir & Blanc Glaciation Plasma 120)]] {Found more than one link for encyclopaediae:zh}
* [[fr:Caratroc-GX (Soleil et Lune Tonnerre Perdu 195)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Caratroc-GX (Soleil et Lune Tonnerre Perdu 215)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Carchacrok (Destinées Occultes SV40)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Carchacrok (Noir & Blanc Trésors Légendaires 96)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Carchacrok et Giratina-GX (Promo SM 193)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Carmache (Destinées Occultes SV39)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Carmache (Noir & Blanc Trésors Légendaires 95)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Carnivine (POP Series 8 7)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Carolina (Noir & Blanc Frontières Franchies 149)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Carchacrok-EX (Promo XY 09)]] {Found more than one link for encyclopaediae:ja}
* [[fr:Carchacrok et Giratina-GX (Soleil et Lune Harmonie des Esprits 228)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Carchacrok et Giratina-GX (Soleil et Lune Harmonie des Esprits 247)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Carolina (Destinées Radieuses 072)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Carolina (XY Impulsion TURBO 148)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Carolina (XY Rupture TURBO 122)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Carte (XY Impulsion TURBO 150)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Caratroruban]] {Found more than one link for encyclopaediae:de}
* [[fr:Carchacroc]] {Found more than one link for encyclopaediae:de}
* [[fr:Carchagriffe]] {Found more than one link for encyclopaediae:de}
* [[fr:Carmacroc]] {Found more than one link for encyclopaediae:de}
* [[fr:Carmagriffe]] {Found more than one link for encyclopaediae:de}
* [[fr:Carotte Gelée]] {Found more than one link for encyclopaediae:de}
* [[fr:Carolina (Épée et Bouclier Clash des Rebelles 166)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Carte Machine Technique]] {Found more than one link for encyclopaediae:fr}
* [[fr:Carvanha de Team Aqua (EX Team Magma VS Team Aqua 47)]] {Found more than one link for encyclopaediae:ja}
* [[fr:Carte-Bouée]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte-Crodil]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte-Flott]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte-Pouti]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte-Poutou]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte-Ribou]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte-Riflor]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte Junior]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte Levein.]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte Magby]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte Magmar]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte Manzaï]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte Marill]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte Mime]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte Mélo]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte Négapi]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte Okéoké]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte Pachi]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte Phione]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte Pichu]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte Posipi]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte Raichu]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte Riolu]] {Found more than one link for encyclopaediae:de}
* [[fr:Carte Togepi]] {Found more than one link for encyclopaediae:de}
* [[fr:Casque Brut (Noir & Blanc Frontières Franchies 153)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Casque Brut (Noir & Blanc Nobles Victoires 94)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Casque Costaud (Épée et Bouclier Règne de Glace 152)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Cartefeunard]] {Found more than one link for encyclopaediae:en}
* [[fr:Carvaétole]] {Found more than one link for encyclopaediae:en}
* [[fr:Carton Rouge (Générations 71)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Caterpie (Base Set 2 68)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Casque Brut (Épée et Bouclier Voltage Éclatant 159)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Casque Choix (Soleil et Lune Tonnerre Perdu 229)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Casque Intégral (Épée et Bouclier Évolution Céleste 231)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Ceinture Agitée (Soleil et Lune Tempête Céleste 134)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Casque Crâne]] {Found more than one link for encyclopaediae:it}
* [[fr:Casque Dur]] {Found more than one link for encyclopaediae:it}
* [[fr:Casque Fer]] {Found more than one link for encyclopaediae:it}
* [[fr:Casquepierre]] {Found more than one link for encyclopaediae:it}
* [[fr:Castorcarte]] {Found more than one link for encyclopaediae:it}
* [[fr:Castordent]] {Found more than one link for encyclopaediae:it}
* [[fr:Celebi-EX (Noir & Blanc Frontières Franchies 141)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Celebi-V (Épée et Bouclier Poing de Fusion 245)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Celebi-V (Épée et Bouclier Règne de Glace 160)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Celebi (Promo Wizards 50)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Celebi (Promo XY 187)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Cavernes de Pyrite]] {Found more than one link for encyclopaediae:ja}
* [[fr:Caverne de Cristal (Épée et Bouclier Évolution Céleste 230)]] {Found more than one link for encyclopaediae:fr}
* [[fr:Celebi (Jeton Battrio 12-002s)]] {Found more than one link for encyclopaediae:fr}
